Lasso,Regforest,SVR,Standardized Lasso,Standardized Regforest,Standardized SVR
0.543354092507105,0.5112528810783323,0.5749137602722688,0.513750586121953,0.5582368571095216,0.5162989232967241
0.4902152557497769,0.4847296273799615,0.6130300780634856,0.5502041573867854,0.5109026418603255,0.5183647911932989
0.48983768625007085,0.5077643820261093,0.5621620992740193,0.5458416965449144,0.565257583544437,0.5333044667643274
0.5440448245738028,0.49728767764494874,0.6197419064810716,0.5635460863076962,0.5357062581537669,0.5574899953423598
0.5880269175455981,0.527252014226097,0.6043944611430307,0.5976231778991793,0.5487714574217435,0.5782818998571271
0.5032127106662596,0.48939539385955044,0.6027796298378935,0.5391640425429366,0.5337693596067027,0.5636783453561044
0.525053201298889,0.571282960396899,0.6104462580999769,0.5606488027221708,0.6258714707243693,0.5635699020770655
0.5061131551448275,0.5108573947589481,0.5454586694247779,0.5378778660501476,0.5142543332981098,0.5041755926363551
0.5720999485105783,0.5486066700118393,0.6189908510622015,0.5208646943266528,0.554617048792513,0.5395107521063109
0.5515865816573363,0.5476661310387725,0.5673569355173129,0.578160204575299,0.5382658614969935,0.5346343907664662
0.5172166241884357,0.4863784144856519,0.5524158364103348,0.527919166473584,0.5181261677405361,0.516967054311335
0.5005303319509274,0.4784732946953791,0.5976076497943744,0.5377256893230838,0.4985212523208801,0.5609708219819882
0.47779715799157646,0.4801685749475511,0.5759851533157123,0.5478514078034386,0.5044116340239091,0.5142420244791704
0.5078346802463269,0.5242729642580247,0.5608576829106249,0.5492759469789925,0.5403198035514131,0.5252769142185412
0.5587580906148867,0.5367217250880545,0.598581624231554,0.5229185349813492,0.5358651434215828,0.5249704318893698
0.5275863382502035,0.5466060367078318,0.6372613040715503,0.5346958330089187,0.5795351703155989,0.5809956641458601
0.4996496173983085,0.510288629346221,0.5483856893542758,0.5012384212645993,0.5119109947643979,0.5108551483420594
0.4510069827378635,0.5054996863861879,0.537247511154842,0.5327017458330979,0.5453485572278323,0.4708713707747598
0.524354131924681,0.49853251516997366,0.6510023999014742,0.5584936457532395,0.5839761640853579,0.5591071434515309
0.5374899681748997,0.5362700059960334,0.6057640330243069,0.5381762833817628,0.5124832802914995,0.5446289377796227
0.49275673455672336,0.5698554589284645,0.5832164932651976,0.5790687117854374,0.5957399144995987,0.5637981160828593
0.5362529488000931,0.5065360518115097,0.6276693921831313,0.5874078044909132,0.5721359324033084,0.5878410232700373
0.54334988336394,0.4831613335507703,0.6164862766508079,0.572838155944894,0.5627849429582308,0.5546811297744564
0.4907783181451342,0.47799716482278565,0.5774293412468896,0.5667706301701527,0.5572392120351065,0.5415414410854799
0.5057795477009711,0.5151933817200396,0.615913458680879,0.5446086686611323,0.5526043627285876,0.5736409125230871
0.5152364419282359,0.48342430261230407,0.5673579289240601,0.5250329731054149,0.48561486370247575,0.5312157561919061
0.5344417088549975,0.49951412500940084,0.6303268127788091,0.5599521249856514,0.5471095880650895,0.5837713794891485
0.5357249645918094,0.5328764569834901,0.6184251595760092,0.537185569529332,0.536864695615288,0.5648670942434564
0.5578120774797168,0.536005019274389,0.6180194850893259,0.5778529209293676,0.5570869953535031,0.5610502089516081
0.5976671371600125,0.5300676054129139,0.6252671730071245,0.6641814536003944,0.5963595577362549,0.6125
0.5417572148338836,0.528238079600104,0.6004384882239628,0.5673397352540566,0.5445775239245523,0.5643048104769923
0.4981204850950694,0.5110180496072813,0.6108261701591259,0.5605832272613612,0.5437145745713776,0.5555759797943804
0.5430374834064252,0.48893344356003715,0.5769564263931839,0.5612071197188816,0.5758896316761499,0.5342329437032053
0.5291131874797586,0.5232177894048398,0.5608489992878855,0.6026618850266668,0.5207483834613218,0.5603285892919471
0.5882844406775917,0.5345024356787014,0.6350197475249065,0.5289863840991503,0.5856004743824441,0.5786903469599457
0.5338475573087077,0.5529049322692108,0.5931367152860594,0.5450881162788327,0.6123332212131405,0.5480465604582658
0.5120316670965068,0.5462904793709785,0.5899412992635404,0.551966573865277,0.5662047538118006,0.5503701034041137
0.5123004483204847,0.48384727665237687,0.5566844062973388,0.5187649874580658,0.5492566067474992,0.5282956308684906
0.5585331401534546,0.49897902739498873,0.5989526406696903,0.5653107763144039,0.4847961625470695,0.5501075440615948
0.5331145458726287,0.5520094710568071,0.59297554596492,0.5275421397893362,0.5644687808126109,0.5200483042668247
0.5827622168001622,0.515270476882654,0.6474544041771819,0.5280288085553188,0.5570510877519681,0.5566726227457468
0.4592784467135279,0.4856418656887747,0.564550271368834,0.5605352249681281,0.5181989662639688,0.5338904377269262
0.5383276074997194,0.5583073986751993,0.6265925676434265,0.5499539687885933,0.5914943303020096,0.5412053441113731
0.5166386290738623,0.5151834157015505,0.5846957111205815,0.5641490154443523,0.5663219911924575,0.5383387290123041
0.5359098144966175,0.5081011228855448,0.5993037253547107,0.5237693406792755,0.5798356539091052,0.5701375427782907
0.48045610462461896,0.4955984312968791,0.5747812998367322,0.5540891316944532,0.464427663984205,0.5475650242834278
0.536877804676429,0.48297081660368446,0.6040534955125177,0.5085051351411195,0.5588668369154464,0.5748212018776572
0.5502572313254865,0.5712951477036695,0.5516207977536733,0.5288560658512194,0.5720139529963844,0.5064153973382568
0.52285124003377,0.5060899534229605,0.5771722909599102,0.5468071141853867,0.5196211014048059,0.5428875780600761
0.5402648083623693,0.5329780692764912,0.5735224431235909,0.5550437931270069,0.5247282913165267,0.5543196010111362
0.5409195917690981,0.49660450925537825,0.6001126826462876,0.5594673892912495,0.5521188431508252,0.5731495579448089
0.5270684739336179,0.5047267469608453,0.5847915293253518,0.5716022137834571,0.5168560701621462,0.560848026958463
0.49694015867320496,0.5394859067894591,0.5708876529920663,0.547415081927999,0.5393249411952318,0.506093768687956
0.561258747704503,0.5254968554350986,0.6126003282826492,0.5490580485971766,0.5870618171118217,0.5638205754518318
0.5215376866483874,0.50808295495652,0.5948607839907547,0.5537265062557299,0.5767818489292726,0.5310180715202353
0.5329897402859642,0.5002985605630823,0.5973874748795661,0.522489639323455,0.5302421177126704,0.5549495668227579
0.5380845860560989,0.5096129197641631,0.5923978810761886,0.5400794906715893,0.5639999675392405,0.5582625283017246
0.5466455206815749,0.5782510478696068,0.6388745479662608,0.5445232605836008,0.6210887589169107,0.5705325865052311
0.5175362771964026,0.5493629395308538,0.6091945144342475,0.5671720236964015,0.6090236780101235,0.5474056772458553
0.596125491426543,0.5739456515814062,0.5947673792490032,0.5290056332073384,0.5352424459580375,0.5849155816615635
0.5633503582700674,0.5226154425772698,0.6175499019022433,0.5750037319798686,0.5518375558019847,0.5873688475646166
0.5506942386276886,0.5373092639992815,0.6247357312856437,0.5500983429880103,0.5351843369706767,0.5593412366967533
0.5411185952145976,0.5182221624529316,0.5669132502869632,0.5346513344317705,0.5670699681905012,0.5220686339705116
0.5034300244078681,0.5503478257704131,0.6087305906485649,0.5519568157287869,0.5572997908677079,0.5594402571471735
0.5637974214783162,0.5457522390870941,0.6234375074822461,0.5661324808494405,0.6030985677185174,0.5623951487909489
0.5389543772742562,0.5035659317697663,0.5987126563312234,0.49935199624906995,0.5496085985995168,0.5437375775922698
0.5025868748560681,0.5369652932371229,0.619798663353036,0.5303087457779996,0.5125208701159131,0.5629353937974975
0.5201798569097685,0.4730090370286212,0.5698176341194775,0.5195305226549014,0.5666733335858083,0.5196532097467991
0.5203449003960857,0.5320750269396551,0.576235128582246,0.5501696470177073,0.5251680998077819,0.5371107401852283
0.5434179645183272,0.5482780240942272,0.602185014518751,0.5219006793976564,0.5785374249703149,0.5333556046978054
0.549485629322224,0.4931436811606269,0.5961176167954461,0.5366407720149903,0.5415440513281949,0.5547144596973123
0.5367367483038851,0.5461589914644255,0.6111485803301785,0.5588779086175748,0.5950246556103459,0.5938679863733031
0.5690099108652059,0.5411850343135711,0.6283967985665642,0.5408674456774699,0.5876619002124257,0.591490899292031
0.5455882119017899,0.4864206305951062,0.5844445058390452,0.5276369887957644,0.523805756413573,0.513317744686088
0.489341291190897,0.49293623520427643,0.550591397013471,0.5436062432727078,0.5476931542728997,0.5001434003859717
0.4963522402488232,0.5457356989744453,0.5907736844317418,0.5509998108607935,0.5616396793039676,0.5707485709482178
0.540356936066798,0.5057767472318452,0.5671771021337833,0.5407642078986649,0.4968720809583244,0.5366932739034663
0.5012682089923697,0.5123823795730981,0.5235262034747338,0.5607713040577392,0.549102722280764,0.48566156029420327
0.5581187045974305,0.5188021288760342,0.5986123839712114,0.5546252291148182,0.545754124066725,0.5319094933409565
0.5669628432956382,0.4996716093545657,0.5880620624663435,0.5285719093776443,0.5537584621893992,0.5350026925148088
0.5772813259201643,0.5214077564883586,0.591508069249075,0.5623911593272115,0.5904258053291895,0.5440980183160177
